id	token	category	category_merged
102	li	Arabic	Arabic
102	l-	Arabic	Arabic
102	biża'	Arabic	Arabic
102	li	Arabic	Arabic
102	għandna	Arabic	Arabic
102	aħna	Arabic	Arabic
102	s-	Arabic	Arabic
102	self	Code-Switching	Code-Switching
102	employed	Code-Switching	Code-Switching
102	li	Arabic	Arabic
102	għada	Arabic	Arabic
102	ma	Arabic	Arabic
102	nafux	Arabic	Arabic
102	għandniex	Arabic	Arabic
102	xogħol	Arabic	Arabic
102	hi	Arabic	Arabic
102	u	Arabic	Arabic
102	mhux	Arabic	Arabic
102	ħrafa	Arabic	Arabic
102	.	Symbol	Symbol
103	L-	Arabic	Arabic
103	elezzjoni	Non-Arabic	Non-Arabic
103	fi	Arabic	Arabic
103	żmien	Arabic	Arabic
103	sena	Arabic	Arabic
103	!	Symbol	Symbol
104	Hekk	Arabic	Arabic
104	qal	Arabic	Arabic
104	il-	Arabic	Arabic
104	Prim	Non-Arabic	Non-Arabic
104	Ministru	Non-Arabic	Non-Arabic
104	u	Arabic	Arabic
104	hekk	Arabic	Arabic
104	hawn	Arabic	Arabic
104	min	Arabic	Arabic
104	qed	Arabic	Arabic
104	jistaqsi	Arabic	Arabic
104	.	Symbol	Symbol
105	Hi	Arabic	Arabic
105	stqarrija	Arabic	Arabic
105	u	Arabic	Arabic
105	hi	Arabic	Arabic
105	mistoqsija	Arabic	Arabic
105	.	Symbol	Symbol
106	Kollox	Arabic	Arabic
106	sar	Arabic	Arabic
106	parti	Non-Arabic	Non-Arabic
106	minn	Arabic	Arabic
106	tattika	Non-Arabic	Non-Arabic
106	ta'	Arabic	Arabic
106	logħba	Arabic	Arabic
106	politika	Non-Arabic	Non-Arabic
106	.	Symbol	Symbol
107	X'	Arabic	Arabic
107	tagħmel	Arabic	Arabic
107	?	Symbol	Symbol
108	Li	Arabic	Arabic
108	tkun	Arabic	Arabic
108	modern	Non-Arabic	Non-Arabic
108	għall-	Arabic	Arabic
108	Prim	Non-Arabic	Non-Arabic
108	Ministru	Non-Arabic	Non-Arabic
108	tfisser	Arabic	Arabic
108	li	Arabic	Arabic
108	tinganna	Arabic	Arabic
108	,	Symbol	Symbol
108	li	Arabic	Arabic
108	tilgħab	Arabic	Arabic
108	b'	Arabic	Arabic
108	tattika	Non-Arabic	Non-Arabic
108	u	Arabic	Arabic
108	tara	Arabic	Arabic
108	kif	Arabic	Arabic
108	toħloq	Arabic	Arabic
108	id-	Arabic	Arabic
108	dubju	Non-Arabic	Non-Arabic
108	.	Symbol	Symbol
109	Gvern	Non-Arabic	Non-Arabic
109	jew	Arabic	Arabic
109	renju	Non-Arabic	Non-Arabic
109	mibni	Arabic	Arabic
109	fuq	Arabic	Arabic
109	id-	Arabic	Arabic
109	dubju	Non-Arabic	Non-Arabic
109	.	Symbol	Symbol
110	Hekk	Arabic	Arabic
110	ried	Arabic	Arabic
110	li	Arabic	Arabic
110	joħloq	Arabic	Arabic
110	dan	Arabic	Arabic
110	il-	Arabic	Arabic
110	Prim	Non-Arabic	Non-Arabic
110	Ministru	Non-Arabic	Non-Arabic
110	.	Symbol	Symbol
111	Ħoloq	Arabic	Arabic
111	id-	Arabic	Arabic
111	dubju	Non-Arabic	Non-Arabic
111	u	Arabic	Arabic
111	l-	Arabic	Arabic
111	inċertezza	Non-Arabic	Non-Arabic
111	.	Symbol	Symbol
112	Illum	Arabic	Arabic
112	nafu	Arabic	Arabic
112	x'	Arabic	Arabic
112	prezz	Non-Arabic	Non-Arabic
112	qegħdin	Arabic	Arabic
112	inħallsu	Arabic	Arabic
112	ta'	Arabic	Arabic
112	dan	Arabic	Arabic
112	kollu	Arabic	Arabic
112	.	Symbol	Symbol
113	Jekk	Arabic	Arabic
113	hawn	Arabic	Arabic
113	min	Arabic	Arabic
113	qed	Arabic	Arabic
113	ibati	Mixed	Non-Arabic
113	kontinwament	Non-Arabic	Non-Arabic
113	b'	Arabic	Arabic
113	deċiżjonijiet	Mixed	Non-Arabic
113	ta'	Arabic	Arabic
113	dan	Arabic	Arabic
113	il-	Arabic	Arabic
113	Gvern	Non-Arabic	Non-Arabic
113	huma	Arabic	Arabic
113	aħna	Arabic	Arabic
113	s-	Arabic	Arabic
113	self	Code-Switching	Code-Switching
113	employed	Code-Switching	Code-Switching
113	.	Symbol	Symbol
114	Ilkoll	Arabic	Arabic
114	kemm	Arabic	Arabic
114	aħna	Arabic	Arabic
114	,	Symbol	Symbol
114	kull	Arabic	Arabic
114	wieħed	Arabic	Arabic
114	fis-	Arabic	Arabic
114	settur	Non-Arabic	Non-Arabic
114	tiegħu	Arabic	Arabic
114	,	Symbol	Symbol
114	qegħdin	Arabic	Arabic
114	inħossu	Arabic	Arabic
114	li	Arabic	Arabic
114	aħna	Arabic	Arabic
114	mhedda	Arabic	Arabic
114	min-	Arabic	Arabic
114	nuqqas	Arabic	Arabic
114	ta'	Arabic	Arabic
114	xogħol	Arabic	Arabic
114	.	Symbol	Symbol
115	Hu	Arabic	Arabic
115	ta'	Arabic	Arabic
115	sodisfazzjon	Non-Arabic	Non-Arabic
115	li	Arabic	Arabic
115	l-	Arabic	Arabic
115	Prim	Non-Arabic	Non-Arabic
115	Ministru	Non-Arabic	Non-Arabic
115	qed	Arabic	Arabic
115	jiltaqa'	Arabic	Arabic
115	ma'	Arabic	Arabic
115	self	Code-Switching	Code-Switching
115	employed	Code-Switching	Code-Switching
115	fil-	Arabic	Arabic
115	Girgenti	Name (Arabic)	Name
115	.	Symbol	Symbol
116	Mela	Arabic	Arabic
116	le	Arabic	Arabic
116	,	Symbol	Symbol
116	u	Arabic	Arabic
116	nissuġġerilu	Mixed	Non-Arabic
116	jkompli	Mixed	Non-Arabic
116	ma'	Arabic	Arabic
116	setturi	Non-Arabic	Non-Arabic
116	oħrajn	Arabic	Arabic
116	iżda	Arabic	Arabic
116	nawgura	Mixed	Non-Arabic
116	li	Arabic	Arabic
116	dan	Arabic	Arabic
116	mhux	Arabic	Arabic
116	eżerċizzju	Non-Arabic	Non-Arabic
116	ta'	Arabic	Arabic
116	ingann	Non-Arabic	Non-Arabic
116	moħbi	Arabic	Arabic
116	fl-	Arabic	Arabic
116	eżerċizzju	Non-Arabic	Non-Arabic
116	ta'	Arabic	Arabic
116	djalogu	Non-Arabic	Non-Arabic
116	!	Symbol	Symbol
117	Nixtieq	Arabic	Arabic
117	inkun	Arabic	Arabic
117	naf	Arabic	Arabic
117	jekk	Arabic	Arabic
117	dan	Arabic	Arabic
117	hux	Arabic	Arabic
117	eżerċizzju	Non-Arabic	Non-Arabic
117	ieħor	Arabic	Arabic
117	ta'	Arabic	Arabic
117	propaganda	Non-Arabic	Non-Arabic
117	tal-	Arabic	Arabic
117	Gvern	Non-Arabic	Non-Arabic
117	jew	Arabic	Arabic
117	tal-	Arabic	Arabic
117	Labour	Name (Non-Arabic)	Name
117	?	Symbol	Symbol
118	Tajjeb	Arabic	Arabic
118	li	Arabic	Arabic
118	jkun	Arabic	Arabic
118	hemm	Arabic	Arabic
118	min	Arabic	Arabic
118	qed	Arabic	Arabic
118	iressaq	Arabic	Arabic
118	lil	Arabic	Arabic
118	dawn	Arabic	Arabic
118	is-	Arabic	Arabic
118	self	Code-Switching	Code-Switching
118	employed	Code-Switching	Code-Switching
118	quddiem	Arabic	Arabic
118	il-	Arabic	Arabic
118	Prim	Non-Arabic	Non-Arabic
118	Ministru	Non-Arabic	Non-Arabic
118	u	Arabic	Arabic
118	,	Symbol	Symbol
118	jekk	Arabic	Arabic
118	kif	Arabic	Arabic
118	smajt	Arabic	Arabic
118	,	Symbol	Symbol
118	wieħed	Arabic	Arabic
118	li	Arabic	Arabic
118	qed	Arabic	Arabic
118	jagħżel	Arabic	Arabic
118	jew	Arabic	Arabic
118	jistieden	Arabic	Arabic
118	lis-	Arabic	Arabic
118	self	Code-Switching	Code-Switching
118	employed	Code-Switching	Code-Switching
118	jitkellmu	Arabic	Arabic
118	mal-	Arabic	Arabic
118	Prim	Non-Arabic	Non-Arabic
118	Ministru	Non-Arabic	Non-Arabic
118	hu	Arabic	Arabic
118	s-	Arabic	Arabic
118	Sur	Non-Arabic	Non-Arabic
118	Vince	Name (Non-Arabic)	Name
118	Farrugia	Name (Arabic)	Name
118	,	Symbol	Symbol
118	nawgura	Mixed	Non-Arabic
118	li	Arabic	Arabic
118	jara	Arabic	Arabic
118	li	Arabic	Arabic
118	dan	Arabic	Arabic
118	l-	Arabic	Arabic
118	eżerċizzju	Non-Arabic	Non-Arabic
118	jkun	Arabic	Arabic
118	ta'	Arabic	Arabic
118	gwadann	Non-Arabic	Non-Arabic
118	għas-	Arabic	Arabic
118	self	Code-Switching	Code-Switching
118	employed	Code-Switching	Code-Switching
118	u	Arabic	Arabic
118	mhux	Arabic	Arabic
118	il-	Arabic	Arabic
118	'	Symbol	Symbol
118	ġobna	Arabic	Arabic
118	f'	Arabic	Arabic
118	nassa	Arabic	Arabic
118	tal-	Arabic	Arabic
118	ġurdien	Arabic	Arabic
118	'	Symbol	Symbol
118	.	Symbol	Symbol
119	Dan	Arabic	Arabic
119	l-	Arabic	Arabic
119	istess	Non-Arabic	Non-Arabic
119	awgurju	Non-Arabic	Non-Arabic
119	lis-	Arabic	Arabic
119	Sur	Non-Arabic	Non-Arabic
119	Vince	Name (Non-Arabic)	Name
119	Farrugia	Name (Arabic)	Name
119	nawgurah	Mixed	Non-Arabic
119	lili	Arabic	Arabic
119	personalment	Non-Arabic	Non-Arabic
119	meta	Arabic	Arabic
119	jien	Arabic	Arabic
119	ma'	Arabic	Arabic
119	sħabi	Arabic	Arabic
119	fl-	Arabic	Arabic
119	Eżekuttiv	Non-Arabic	Non-Arabic
119	tas-	Arabic	Arabic
119	Segretarjat	Non-Arabic	Non-Arabic
119	ta'	Arabic	Arabic
119	Self	Code-Switching	Code-Switching
119	Employed	Code-Switching	Code-Switching
119	u	Arabic	Arabic
119	Negozji	Non-Arabic	Non-Arabic
119	Żgħar	Arabic	Arabic
119	norganizzaw	Mixed	Non-Arabic
119	laqgħat	Arabic	Arabic
119	ta'	Arabic	Arabic
119	djalogu	Non-Arabic	Non-Arabic
119	mal-	Arabic	Arabic
119	kap	Non-Arabic	Non-Arabic
119	tal-	Arabic	Arabic
119	partit	Non-Arabic	Non-Arabic
119	jew	Arabic	Arabic
119	deputati	Non-Arabic	Non-Arabic
119	oħrajn	Arabic	Arabic
119	.	Symbol	Symbol
120	Jien	Arabic	Arabic
120	impenjat	Non-Arabic	Non-Arabic
120	li	Arabic	Arabic
120	dawn	Arabic	Arabic
120	il-	Arabic	Arabic
120	laqgħat	Arabic	Arabic
120	ma	Arabic	Arabic
120	jkunux	Arabic	Arabic
120	sempliċi	Non-Arabic	Non-Arabic
120	eżerċizzju	Non-Arabic	Non-Arabic
120	ta'	Arabic	Arabic
120	ingann	Non-Arabic	Non-Arabic
120	politiku	Non-Arabic	Non-Arabic
120	iżda	Arabic	Arabic
120	eżerċizzju	Non-Arabic	Non-Arabic
120	ta'	Arabic	Arabic
120	djalogu	Non-Arabic	Non-Arabic
120	.	Symbol	Symbol
121	Aħna	Arabic	Arabic
121	responsabbli	Non-Arabic	Non-Arabic
121	mid-	Arabic	Arabic
121	direzzjoni	Non-Arabic	Non-Arabic
121	tas-	Arabic	Arabic
121	self	Code-Switching	Code-Switching
121	employed	Code-Switching	Code-Switching
121	irridu	Arabic	Arabic
121	nkunu	Arabic	Arabic
121	ta'	Arabic	Arabic
121	garanzija	Non-Arabic	Non-Arabic
121	għal	Arabic	Arabic
121	dak	Arabic	Arabic
121	li	Arabic	Arabic
121	se	Arabic	Arabic
121	jiġri	Arabic	Arabic
121	wara	Arabic	Arabic
121	dawn	Arabic	Arabic
121	il-	Arabic	Arabic
121	laqgħat	Arabic	Arabic
121	.	Symbol	Symbol
122	Lis-	Arabic	Arabic
122	self	Code-Switching	Code-Switching
122	employed	Code-Switching	Code-Switching
122	ngħidilhom	Arabic	Arabic
122	:	Symbol	Symbol
122	'	Symbol	Symbol
122	morru	Arabic	Arabic
122	tkellmu	Arabic	Arabic
122	mal-	Arabic	Arabic
122	Prim	Non-Arabic	Non-Arabic
122	Ministru	Non-Arabic	Non-Arabic
122	'	Symbol	Symbol
122	u	Arabic	Arabic
122	għiduli	Arabic	Arabic
122	:	Symbol	Symbol
122	'	Symbol	Symbol
122	iżjed	Arabic	Arabic
122	ma	Arabic	Arabic
122	ddum	Arabic	Arabic
122	ma	Arabic	Arabic
122	tagħmel	Arabic	Arabic
122	elezzjoni	Non-Arabic	Non-Arabic
122	iżjed	Arabic	Arabic
122	qegħdin	Arabic	Arabic
122	inbatu	Mixed	Non-Arabic
122	aħna	Arabic	Arabic
122	,	Symbol	Symbol
122	u	Arabic	Arabic
122	iżjed	Arabic	Arabic
122	ma	Arabic	Arabic
122	nbatu	Mixed	Non-Arabic
122	aħna	Arabic	Arabic
122	iżjed	Arabic	Arabic
122	jonqos	Arabic	Arabic
122	ix-	Arabic	Arabic
122	xogħol	Arabic	Arabic
122	'	Symbol	Symbol
122	.	Symbol	Symbol
123	Spjegawlu	Mixed	Non-Arabic
123	li	Arabic	Arabic
123	r-	Arabic	Arabic
123	regoli	Non-Arabic	Non-Arabic
123	tas-	Arabic	Arabic
123	suq	Arabic	Arabic
123	mhix	Arabic	Arabic
123	dik	Arabic	Arabic
123	li	Arabic	Arabic
123	qed	Arabic	Arabic
123	jaħseb	Arabic	Arabic
123	hu	Arabic	Arabic
123	.	Symbol	Symbol
124	Jekk	Arabic	Arabic
124	se	Arabic	Arabic
124	jibqa'	Arabic	Arabic
124	jaħseb	Arabic	Arabic
124	hekk	Arabic	Arabic
124	,	Symbol	Symbol
124	dan	Arabic	Arabic
124	il-	Arabic	Arabic
124	Prim	Non-Arabic	Non-Arabic
124	Ministru	Non-Arabic	Non-Arabic
124	se	Arabic	Arabic
124	jwassal	Arabic	Arabic
124	lill-	Arabic	Arabic
124	pajjiż	Non-Arabic	Non-Arabic
124	fil-	Arabic	Arabic
124	livell	Non-Arabic	Non-Arabic
124	ta'	Arabic	Arabic
124	inċertezza	Non-Arabic	Non-Arabic
124	u	Arabic	Arabic
124	falliment	Non-Arabic	Non-Arabic
124	morali	Non-Arabic	Non-Arabic
124	u	Arabic	Arabic
124	ekonomiku	Non-Arabic	Non-Arabic
124	tan-	Arabic	Arabic
124	negozju	Non-Arabic	Non-Arabic
124	tagħna	Arabic	Arabic
124	.	Symbol	Symbol
125	Jekk	Arabic	Arabic
125	kollox	Arabic	Arabic
125	jibqa'	Arabic	Arabic
125	sejjer	Arabic	Arabic
125	għall-	Arabic	Arabic
125	agħar	Arabic	Arabic
125	.	Symbol	Symbol
125	.	Symbol	Symbol
125	.	Symbol	Symbol
126	Veru	Non-Arabic	Non-Arabic
126	li	Arabic	Arabic
126	dak	Arabic	Arabic
126	li	Arabic	Arabic
126	jgħid	Arabic	Arabic
126	il-	Arabic	Arabic
126	Prim	Non-Arabic	Non-Arabic
126	Ministru	Non-Arabic	Non-Arabic
126	s'	Non-Arabic	Non-Arabic
126	issa	Arabic	Arabic
126	dejjem	Arabic	Arabic
126	kien	Arabic	Arabic
126	ifisser	Arabic	Arabic
126	il-	Arabic	Arabic
126	kontra	Non-Arabic	Non-Arabic
126	.	Symbol	Symbol
127	Jgħid	Arabic	Arabic
127	mod	Non-Arabic	Non-Arabic
127	u	Arabic	Arabic
127	jsir	Arabic	Arabic
127	ieħor	Arabic	Arabic
127	.	Symbol	Symbol
128	Qal	Arabic	Arabic
128	li	Arabic	Arabic
128	l-	Arabic	Arabic
128	elezzjoni	Non-Arabic	Non-Arabic
128	tista'	Arabic	Arabic
128	ssir	Arabic	Arabic
128	fi	Arabic	Arabic
128	żmien	Arabic	Arabic
128	sena	Arabic	Arabic
128	.	Symbol	Symbol
129	Qalha	Arabic	Arabic
129	b'	Arabic	Arabic
129	ċajta	Non-Arabic	Non-Arabic
129	iżda	Arabic	Arabic
129	qalha	Arabic	Arabic
129	.	Symbol	Symbol
130	Bħalissa	Arabic	Arabic
130	kollox	Arabic	Arabic
130	wieqaf	Arabic	Arabic
130	.	Symbol	Symbol
131	Bdew	Arabic	Arabic
131	is-	Arabic	Arabic
131	sales	Code-Switching	Code-Switching
131	u	Arabic	Arabic
131	l-	Arabic	Arabic
131	ħsieb	Arabic	Arabic
131	ta'	Arabic	Arabic
131	elezzjoni	Non-Arabic	Non-Arabic
131	sar	Arabic	Arabic
131	ifisser	Arabic	Arabic
131	tama	Arabic	Arabic
131	f'	Arabic	Arabic
131	suq	Arabic	Arabic
131	aħjar	Arabic	Arabic
131	iżda	Arabic	Arabic
131	issa	Arabic	Arabic
131	,	Symbol	Symbol
131	jekk	Arabic	Arabic
131	il-	Arabic	Arabic
131	Prim	Non-Arabic	Non-Arabic
131	Ministru	Non-Arabic	Non-Arabic
131	se	Arabic	Arabic
131	jibda	Arabic	Arabic
131	jilgħab	Arabic	Arabic
131	,	Symbol	Symbol
131	nistgħu	Arabic	Arabic
131	nibdew	Arabic	Arabic
131	nilagħbu	Arabic	Arabic
131	aħna	Arabic	Arabic
131	.	Symbol	Symbol
132	Din	Arabic	Arabic
132	mhix	Arabic	Arabic
132	politika	Non-Arabic	Non-Arabic
132	,	Symbol	Symbol
132	din	Arabic	Arabic
132	mhix	Arabic	Arabic
132	kwistjoni	Non-Arabic	Non-Arabic
132	tal-	Arabic	Arabic
132	PN	Name (Non-Arabic)	Name
132	jew	Arabic	Arabic
132	tal-	Arabic	Arabic
132	Labour	Name (Non-Arabic)	Name
132	.	Symbol	Symbol
133	Din	Arabic	Arabic
133	hi	Arabic	Arabic
133	kwistjoni	Non-Arabic	Non-Arabic
133	tagħna	Arabic	Arabic
133	s-	Arabic	Arabic
133	self	Code-Switching	Code-Switching
133	employed	Code-Switching	Code-Switching
133	.	Symbol	Symbol
134	Iżjed	Arabic	Arabic
134	ma	Arabic	Arabic
134	l-	Arabic	Arabic
134	Prim	Non-Arabic	Non-Arabic
134	Ministru	Non-Arabic	Non-Arabic
134	jħalli	Arabic	Arabic
134	żmien	Arabic	Arabic
134	jgħaddi	Arabic	Arabic
134	iżjed	Arabic	Arabic
134	qegħdin	Arabic	Arabic
134	nipperswadu	Mixed	Non-Arabic
134	ruħna	Arabic	Arabic
134	lil	Arabic	Arabic
134	min	Arabic	Arabic
134	nivvutaw	Mixed	Non-Arabic
134	.	Symbol	Symbol
135	Iżjed	Arabic	Arabic
135	ix-	Arabic	Arabic
135	xogħol	Arabic	Arabic
135	sejjer	Arabic	Arabic
135	għall-	Arabic	Arabic
135	agħar	Arabic	Arabic
135	.	Symbol	Symbol
136	Ma	Arabic	Arabic
136	nafux	Arabic	Arabic
136	kif	Arabic	Arabic
136	se	Arabic	Arabic
136	naħdmu	Arabic	Arabic
136	għada	Arabic	Arabic
136	.	Symbol	Symbol
137	Ma	Arabic	Arabic
137	nafux	Arabic	Arabic
137	x'	Arabic	Arabic
137	suq	Arabic	Arabic
137	se	Arabic	Arabic
137	jkollna	Arabic	Arabic
137	għada	Arabic	Arabic
137	.	Symbol	Symbol
138	Veru	Non-Arabic	Non-Arabic
138	qegħdin	Arabic	Arabic
138	ngħixu	Arabic	Arabic
138	f'	Arabic	Arabic
138	Malta	Name (Arabic)	Name
138	ħanina	Arabic	Arabic
138	fejn	Arabic	Arabic
138	qed	Arabic	Arabic
138	taħfirha	Arabic	Arabic
138	lil	Arabic	Arabic
138	min	Arabic	Arabic
138	ġab	Arabic	Arabic
138	waqfien	Arabic	Arabic
138	fin-	Arabic	Arabic
138	negozju	Non-Arabic	Non-Arabic
138	.	Symbol	Symbol
139	Li	Arabic	Arabic
139	kieku	Arabic	Arabic
139	din	Arabic	Arabic
139	kienet	Arabic	Arabic
139	sitwazzjoni	Non-Arabic	Non-Arabic
139	f'	Arabic	Arabic
139	pajjiż	Non-Arabic	Non-Arabic
139	ieħor	Arabic	Arabic
139	il-	Arabic	Arabic
139	Gvern	Non-Arabic	Non-Arabic
139	kien	Arabic	Arabic
139	ikun	Arabic	Arabic
139	xolt	Non-Arabic	Non-Arabic
139	.	Symbol	Symbol
140	Il-	Arabic	Arabic
140	Prim	Non-Arabic	Non-Arabic
140	Ministru	Non-Arabic	Non-Arabic
140	kien	Arabic	Arabic
140	iħossu	Arabic	Arabic
140	fl-	Arabic	Arabic
140	obbligu	Non-Arabic	Non-Arabic
140	li	Arabic	Arabic
140	jirriżenja	Mixed	Non-Arabic
140	.	Symbol	Symbol
141	S'	Non-Arabic	Non-Arabic
141	issa	Arabic	Arabic
141	hawn	Arabic	Arabic
141	min	Arabic	Arabic
141	jaħseb	Arabic	Arabic
141	li	Arabic	Arabic
141	din	Arabic	Arabic
141	għadha	Arabic	Arabic
141	sitwazzjoni	Non-Arabic	Non-Arabic
141	fejn	Arabic	Arabic
141	l-	Arabic	Arabic
141	istaġnar	Non-Arabic	Non-Arabic
141	hu	Arabic	Arabic
141	finta	Non-Arabic	Non-Arabic
141	u	Arabic	Arabic
141	mhux	Arabic	Arabic
141	reali	Non-Arabic	Non-Arabic
141	,	Symbol	Symbol
141	jew	Arabic	Arabic
141	inkella	Arabic	Arabic
141	dan	Arabic	Arabic
141	hu	Arabic	Arabic
141	argument	Non-Arabic	Non-Arabic
141	politiku	Non-Arabic	Non-Arabic
141	li	Arabic	Arabic
141	ħolqu	Arabic	Arabic
141	l-	Arabic	Arabic
141	PN	Name (Non-Arabic)	Name
141	.	Symbol	Symbol
142	Għalina	Arabic	Arabic
142	s-	Arabic	Arabic
142	self	Code-Switching	Code-Switching
142	employed	Code-Switching	Code-Switching
142	mhux	Arabic	Arabic
142	hekk	Arabic	Arabic
142	.	Symbol	Symbol
143	Hi	Arabic	Arabic
143	li	Arabic	Arabic
143	għada	Arabic	Arabic
143	ma	Arabic	Arabic
143	nafux	Arabic	Arabic
143	x'	Arabic	Arabic
143	se	Arabic	Arabic
143	nagħmlu	Arabic	Arabic
143	u	Arabic	Arabic
143	ma	Arabic	Arabic
143	nistgħux	Arabic	Arabic
143	nittolleraw	Mixed	Non-Arabic
143	iżjed	Arabic	Arabic
143	li	Arabic	Arabic
143	l-	Arabic	Arabic
143	Prim	Non-Arabic	Non-Arabic
143	Ministru	Non-Arabic	Non-Arabic
143	jkompli	Mixed	Non-Arabic
143	bil-	Arabic	Arabic
143	kapriċċ	Non-Arabic	Non-Arabic
143	tiegħu	Arabic	Arabic
143	li	Arabic	Arabic
143	minn	Arabic	Arabic
143	Gvern	Non-Arabic	Non-Arabic
143	jasal	Arabic	Arabic
143	biex	Arabic	Arabic
143	joħloq	Arabic	Arabic
143	oppressjoni	Non-Arabic	Non-Arabic
143	.	Symbol	Symbol
144	Imn'Alla	Arabic	Arabic
144	għandna	Arabic	Arabic
144	l-	Arabic	Arabic
144	festi	Non-Arabic	Non-Arabic
144	u	Arabic	Arabic
144	s-	Arabic	Arabic
144	sajf	Arabic	Arabic
144	!	Symbol	Symbol
145	Il-	Arabic	Arabic
145	'	Symbol	Symbol
145	bullying	Code-Switching	Code-Switching
145	'	Symbol	Symbol
145	inġust	Non-Arabic	Non-Arabic
145	tal-	Arabic	Arabic
145	banek	Mixed	Non-Arabic
145	lokali	Non-Arabic	Non-Arabic
146	Ma	Arabic	Arabic
146	nistgħux	Arabic	Arabic
146	,	Symbol	Symbol
146	minkejja	Arabic	Arabic
146	l-	Arabic	Arabic
146	liġijiet	Mixed	Non-Arabic
146	ta'	Arabic	Arabic
146	kompetizzjoni	Non-Arabic	Non-Arabic
146	ġusta	Non-Arabic	Non-Arabic
146	u	Arabic	Arabic
146	oħrajn	Arabic	Arabic
146	nippermettu	Mixed	Non-Arabic
146	,	Symbol	Symbol
146	li	Arabic	Arabic
146	l-	Arabic	Arabic
146	banek	Mixed	Non-Arabic
146	tagħna	Arabic	Arabic
146	jkunu	Arabic	Arabic
146	involuti	Non-Arabic	Non-Arabic
146	f'	Arabic	Arabic
146	bullying	Code-Switching	Code-Switching
146	inġust	Non-Arabic	Non-Arabic
146	fuq	Arabic	Arabic
146	in-	Arabic	Arabic
146	negozjanti	Non-Arabic	Non-Arabic
146	li	Arabic	Arabic
146	fil-	Arabic	Arabic
146	maġġorparti	Non-Arabic	Non-Arabic
146	tagħhom	Arabic	Arabic
146	huma	Arabic	Arabic
146	s-	Arabic	Arabic
146	self	Code-Switching	Code-Switching
146	employed	Code-Switching	Code-Switching
146	.	Symbol	Symbol
147	Dan	Arabic	Arabic
147	l-	Arabic	Arabic
147	abbuż	Non-Arabic	Non-Arabic
147	għandu	Arabic	Arabic
147	jieqaf	Arabic	Arabic
147	immedjatament	Non-Arabic	Non-Arabic
147	jew	Arabic	Arabic
147	inwaqqfuh	Arabic	Arabic
147	.	Symbol	Symbol
148	Il-	Arabic	Arabic
148	banek	Mixed	Non-Arabic
148	lokali	Non-Arabic	Non-Arabic
148	daħlu	Arabic	Arabic
148	fis-	Arabic	Arabic
148	suq	Arabic	Arabic
148	tan-	Arabic	Arabic
148	negozju	Non-Arabic	Non-Arabic
148	ta'	Arabic	Arabic
148	l-	Arabic	Arabic
148	insurance	Code-Switching	Code-Switching
148	.	Symbol	Symbol
149	Dawn	Arabic	Arabic
149	iddeċiedew	Mixed	Non-Arabic
149	li	Arabic	Arabic
149	jbiegħu	Arabic	Arabic
149	l-	Arabic	Arabic
149	insurance	Code-Switching	Code-Switching
149	policies	Code-Switching	Code-Switching
149	tajjeb	Arabic	Arabic
149	!	Symbol	Symbol
150	Għandhom	Arabic	Arabic
150	dritt	Non-Arabic	Non-Arabic
150	iżda	Arabic	Arabic
150	dawn	Arabic	Arabic
150	ma	Arabic	Arabic
150	marrux	Arabic	Arabic
150	tajjeb	Arabic	Arabic
150	daqskemm	Arabic	Arabic
150	xtaqu	Arabic	Arabic
150	.	Symbol	Symbol
151	Ma	Arabic	Arabic
151	biegħux	Arabic	Arabic
151	daqskemm	Arabic	Arabic
151	iridu	Arabic	Arabic
151	over	Code-Switching	Code-Switching
151	the	Code-Switching	Code-Switching
151	counter	Code-Switching	Code-Switching
151	.	Symbol	Symbol
152	X'	Arabic	Arabic
152	ġara	Arabic	Arabic
152	?	Symbol	Symbol
153	Dak	Arabic	Arabic
153	li	Arabic	Arabic
153	ma	Arabic	Arabic
153	biegħux	Arabic	Arabic
153	l-	Arabic	Arabic
153	iskrivani	Non-Arabic	Non-Arabic
153	tal-	Arabic	Arabic
153	bank	Non-Arabic	Non-Arabic
153	daħal	Arabic	Arabic
153	biex	Arabic	Arabic
153	jagħmel	Arabic	Arabic
153	tajjeb	Arabic	Arabic
153	għalih	Arabic	Arabic
153	il-	Arabic	Arabic
153	manager	Code-Switching	Code-Switching
153	.	Symbol	Symbol
154	Fil-	Arabic	Arabic
154	bank	Non-Arabic	Non-Arabic
154	jidħlu	Arabic	Arabic
154	s-	Arabic	Arabic
154	self	Code-Switching	Code-Switching
154	employed	Code-Switching	Code-Switching
154	biex	Arabic	Arabic
154	jissellfu	Arabic	Arabic
154	u	Arabic	Arabic
154	jkollhom	Arabic	Arabic
154	overdraft	Code-Switching	Code-Switching
154	.	Symbol	Symbol
155	Biex	Arabic	Arabic
155	jingħatalek	Arabic	Arabic
155	dan	Arabic	Arabic
155	l-	Arabic	Arabic
155	overdraft	Code-Switching	Code-Switching
155	il-	Arabic	Arabic
155	bank	Non-Arabic	Non-Arabic
155	jitolbok	Arabic	Arabic
155	li	Arabic	Arabic
155	jkollok	Arabic	Arabic
155	,	Symbol	Symbol
155	pereżempju	Non-Arabic	Non-Arabic
155	,	Symbol	Symbol
155	life	Code-Switching	Code-Switching
155	insurance	Code-Switching	Code-Switching
155	.	Symbol	Symbol
156	X'	Arabic	Arabic
156	ġara	Arabic	Arabic
156	?	Symbol	Symbol
